id_compte,numero_compte,rib,iban,type_compte,devise,date_ouverture,statut,solde_actuel,id_entreprise,id_agence,id_conseiller,id_compte_courant_parent,date_dernier_mouvement,classification
2064,3219909390102255,0119773219909390102255,MA640119773219909390102255,COURANT,MAD,2012-03-09,INACTIF,20779.63,1654,7,35,,2020-08-23,Inactif
2065,3451366347808938,0114213451366347808938,MA640114213451366347808938,DAT,MAD,2012-10-20,ACTIF,9964.93,1654,7,35,2064.0,2012-10-20,Actif
2066,9935147978960069,0111769935147978960069,MA640111769935147978960069,COURANT,MAD,2014-05-09,ACTIF,10932861.85,1655,7,34,,2014-11-30,Inactif
2067,2372839886071767,0115712372839886071767,MA640115712372839886071767,COURANT,MAD,2006-05-24,ACTIF,27123377.98,1656,7,35,,2007-12-10,Inactif
2068,1754694134163541,0115671754694134163541,MA640115671754694134163541,COURANT,MAD,2018-11-18,ACTIF,143515.97,1657,7,34,,2023-08-13,Inactif
2069,5799686752661126,0119195799686752661126,MA640119195799686752661126,COURANT,MAD,2006-09-13,ACTIF,129507.64,1658,7,35,,2007-05-16,Inactif
2070,5339253678606375,0112165339253678606375,MA640112165339253678606375,COURANT,MAD,2017-04-16,ACTIF,66804.58,1659,7,34,,2020-09-04,Inactif
2071,2229817839380137,0119962229817839380137,MA640119962229817839380137,DAT,MAD,2017-09-08,ACTIF,41663.43,1659,7,34,2070.0,2017-09-08,Actif
2072,1880529399131477,0118141880529399131477,MA640118141880529399131477,COURANT,MAD,2005-09-12,ACTIF,4823780.44,1660,7,35,,2021-03-29,Inactif
2073,1372704677064398,0115241372704677064398,MA640115241372704677064398,COURANT,MAD,2014-08-20,INACTIF,50676.38,1661,7,34,,2017-04-01,Inactif
2074,3860314170819987,0115553860314170819987,MA640115553860314170819987,COURANT,MAD,2020-09-03,ACTIF,354293.41,1662,7,35,,2021-11-13,Inactif
2075,1076401423113963,0119611076401423113963,MA640119611076401423113963,COURANT,MAD,2007-10-09,ACTIF,81317202.59,1663,7,34,,2022-08-02,Inactif
2076,3121488831379741,0117313121488831379741,MA640117313121488831379741,COURANT,MAD,2005-06-02,ACTIF,68920.74,1664,7,35,,2021-09-13,Inactif
2077,2038113938013399,0115252038113938013399,MA640115252038113938013399,DAT,MAD,2005-07-02,ACTIF,21122.62,1664,7,35,2076.0,2005-07-02,Actif
2078,8966647867224545,0118098966647867224545,MA640118098966647867224545,COURANT,MAD,2007-09-17,INACTIF,264487.99,1665,7,34,,2016-09-29,Inactif
2079,8281115815560097,0114498281115815560097,MA640114498281115815560097,COURANT,MAD,2007-05-19,ACTIF,2527768.37,1666,7,35,,2013-08-02,Inactif
2080,1415249114367911,0118281415249114367911,MA640118281415249114367911,DAT,MAD,2008-03-29,ACTIF,671845.75,1666,7,35,2079.0,2008-03-29,Actif
2081,4253750919402342,0114234253750919402342,MA640114234253750919402342,COURANT,MAD,2008-06-29,INACTIF,9572857.06,1667,7,34,,2024-05-13,Inactif
2082,9417303464552059,0119329417303464552059,MA640119329417303464552059,COURANT,MAD,2006-05-31,ACTIF,307567.3,1668,7,35,,2007-09-19,Inactif
2083,4677969876356530,0118194677969876356530,MA640118194677969876356530,COURANT,MAD,2009-03-28,ACTIF,4121721.77,1669,7,34,,2020-02-09,Inactif
2084,5459879960469084,0119625459879960469084,MA640119625459879960469084,COURANT,MAD,2017-11-25,ACTIF,424436.45,1670,7,35,,2019-07-31,Inactif
2085,1763648361914077,0113671763648361914077,MA640113671763648361914077,COURANT,MAD,2017-06-19,ACTIF,5553658.6,1671,7,34,,2024-02-02,Inactif
2086,2471418376038681,0115242471418376038681,MA640115242471418376038681,DAT,MAD,2018-04-01,ACTIF,2836528.96,1671,7,34,2085.0,2018-04-01,Actif
2087,7955468531388961,0118567955468531388961,MA640118567955468531388961,COURANT,MAD,2019-05-12,ACTIF,3441345.05,1672,7,35,,2024-12-13,Actif
2088,2303754961362770,0119072303754961362770,MA640119072303754961362770,COURANT,MAD,2008-11-18,ACTIF,8425442.73,1673,7,34,,2010-02-15,Inactif
2089,7700365254334643,0116817700365254334643,MA640116817700365254334643,DAT,MAD,2009-01-25,ACTIF,3402207.1,1673,7,34,2088.0,2009-01-25,Actif
2090,6388754476022310,0112746388754476022310,MA640112746388754476022310,COURANT,MAD,2008-07-05,INACTIF,3605797.52,1674,7,35,,2020-10-22,Inactif
2091,2226864650130906,0113962226864650130906,MA640113962226864650130906,COURANT,MAD,2014-09-18,ACTIF,444354.8,1675,7,34,,2024-11-15,Actif
2092,2945493564278261,0113662945493564278261,MA640113662945493564278261,COURANT,MAD,2014-09-22,ACTIF,374566.65,1676,7,35,,2020-04-05,Inactif
2093,1869697954077927,0111441869697954077927,MA640111441869697954077927,COURANT,MAD,2007-11-15,ACTIF,5434301.47,1677,7,34,,2010-08-25,Inactif
2094,6512416578430616,0112816512416578430616,MA640112816512416578430616,COURANT,MAD,2017-02-09,INACTIF,330673.42,1678,7,35,,2019-12-08,Inactif
2095,6516087685623623,0111646516087685623623,MA640111646516087685623623,COURANT,MAD,2017-09-21,ACTIF,224901.35,1679,7,34,,2023-05-21,Inactif
2096,2054899768940169,0116512054899768940169,MA640116512054899768940169,COURANT,MAD,2007-12-12,ACTIF,360784.31,1680,7,35,,2022-08-07,Inactif
2097,3952295567168130,0113713952295567168130,MA640113713952295567168130,DAT,MAD,2008-02-19,ACTIF,92935.33,1680,7,35,2096.0,2008-02-19,Actif
2098,8998952597316295,0113318998952597316295,MA640113318998952597316295,COURANT,MAD,2012-11-22,ACTIF,3663478.03,1681,7,34,,2023-05-18,Inactif
2099,7160458421212610,0119867160458421212610,MA640119867160458421212610,COURANT,MAD,2016-05-01,ACTIF,6863387.34,1682,7,35,,2019-12-12,Inactif
2100,2488232182059413,0114562488232182059413,MA640114562488232182059413,COURANT,MAD,2020-06-05,ACTIF,33573115.39,1683,7,34,,2020-06-17,Inactif
2101,4361098134027574,0116664361098134027574,MA640116664361098134027574,DAT,MAD,2021-03-04,ACTIF,10236424.09,1683,7,34,2100.0,2021-03-04,Actif
2102,6862641723776932,0115676862641723776932,MA640115676862641723776932,COURANT,MAD,2014-06-19,INACTIF,51183472.46,1684,7,35,,2020-05-26,Inactif
2103,2239362391082568,0118042239362391082568,MA640118042239362391082568,COURANT,MAD,2014-06-17,INACTIF,167073.15,1685,7,34,,2022-08-08,Inactif
2104,4121320450183834,0118774121320450183834,MA640118774121320450183834,DAT,MAD,2015-04-26,ACTIF,76625.08,1685,7,34,2103.0,2015-04-26,Actif
2105,8943944730272906,0117508943944730272906,MA640117508943944730272906,COURANT,MAD,2005-05-26,ACTIF,3784388.85,1686,7,35,,2007-11-19,Inactif
2106,5879401293504849,0118635879401293504849,MA640118635879401293504849,DAT,MAD,2005-09-23,ACTIF,2118938.31,1686,7,35,2105.0,2005-09-23,Actif
2107,4763306017299432,0115744763306017299432,MA640115744763306017299432,COURANT,MAD,2018-07-27,ACTIF,3357270.64,1687,7,34,,2024-06-10,Inactif
2108,8959226688382801,0114538959226688382801,MA640114538959226688382801,DAT,MAD,2018-09-18,ACTIF,1546969.23,1687,7,34,2107.0,2018-09-18,Actif
2109,9429545562489897,0115769429545562489897,MA640115769429545562489897,COURANT,MAD,2007-08-07,ACTIF,405162.27,1688,7,35,,2020-11-06,Inactif
2110,5593495164358801,0112695593495164358801,MA640112695593495164358801,COURANT,MAD,2015-06-08,ACTIF,273789.98,1689,7,34,,2024-05-17,Inactif
2111,1195387185075031,0111981195387185075031,MA640111981195387185075031,DAT,MAD,2016-02-05,ACTIF,157189.9,1689,7,34,2110.0,2016-02-05,Actif
2112,1937692064147695,0111391937692064147695,MA640111391937692064147695,COURANT,MAD,2019-03-12,ACTIF,38003207.5,1690,7,35,,2021-01-29,Inactif
2113,4234080271428633,0118354234080271428633,MA640118354234080271428633,DAT,MAD,2019-10-31,ACTIF,16428780.32,1690,7,35,2112.0,2019-10-31,Actif
2114,9308815257210060,0114459308815257210060,MA640114459308815257210060,COURANT,MAD,2015-08-02,ACTIF,7164604.09,1691,7,34,,2022-07-26,Inactif
2115,6547892330357265,0115466547892330357265,MA640115466547892330357265,COURANT,MAD,2019-01-27,INACTIF,4437304.2,1692,7,35,,2023-08-16,Inactif
2116,3588554361775882,0118643588554361775882,MA640118643588554361775882,COURANT,MAD,2005-11-08,ACTIF,273135.34,1693,7,34,,2007-01-27,Inactif
2117,2936673218135368,0112922936673218135368,MA640112922936673218135368,COURANT,MAD,2006-04-12,ACTIF,490504.59,1694,7,35,,2020-02-27,Inactif
2118,6197049092469330,0111206197049092469330,MA640111206197049092469330,COURANT,MAD,2010-06-05,ACTIF,100505.89,1695,7,34,,2016-06-10,Inactif
2119,3742126297166965,0119393742126297166965,MA640119393742126297166965,DAT,MAD,2011-02-27,ACTIF,41068.46,1695,7,34,2118.0,2011-02-27,Actif
2120,8191611436855559,0119368191611436855559,MA640119368191611436855559,COURANT,MAD,2005-10-07,INACTIF,86347244.45,1696,7,35,,2020-01-12,Inactif
2121,6865551162279136,0111046865551162279136,MA640111046865551162279136,COURANT,MAD,2007-11-08,ACTIF,378561.26,1697,7,34,,2015-02-01,Inactif
2122,8564045241063143,0119728564045241063143,MA640119728564045241063143,COURANT,MAD,2017-01-22,ACTIF,9923785.67,1698,7,35,,2017-05-13,Inactif
2123,9725587265578052,0119569725587265578052,MA640119569725587265578052,COURANT,MAD,2014-04-17,ACTIF,713578.58,1699,7,34,,2014-04-22,Inactif
2124,6151451547033311,0111396151451547033311,MA640111396151451547033311,COURANT,MAD,2007-08-21,ACTIF,85406378.46,1700,7,35,,2020-04-24,Inactif
2125,4793705972743902,0113914793705972743902,MA640113914793705972743902,COURANT,MAD,2012-07-26,INACTIF,237803.75,1701,7,34,,2013-09-16,Inactif
2126,7306755411980544,0113697306755411980544,MA640113697306755411980544,COURANT,MAD,2014-12-03,ACTIF,375050.4,1702,7,35,,2016-05-04,Inactif
2127,5943620025244744,0113695943620025244744,MA640113695943620025244744,COURANT,MAD,2009-07-02,INACTIF,39327.5,1703,7,34,,2013-09-19,Inactif
2128,2587371793642336,0111512587371793642336,MA640111512587371793642336,COURANT,MAD,2013-08-18,ACTIF,28643.71,1704,7,35,,2020-12-24,Inactif
2129,1003190282737855,0118931003190282737855,MA640118931003190282737855,COURANT,MAD,2013-11-11,ACTIF,243687.46,1705,7,34,,2017-01-12,Inactif
2130,1035817869648000,0114331035817869648000,MA640114331035817869648000,COURANT,MAD,2011-04-12,ACTIF,194490.42,1706,7,35,,2014-12-13,Inactif
2131,5841614919793345,0116495841614919793345,MA640116495841614919793345,COURANT,MAD,2007-12-28,INACTIF,11508.09,1707,7,34,,2015-02-27,Inactif
2132,2082072722330722,0115792082072722330722,MA640115792082072722330722,COURANT,MAD,2010-03-15,ACTIF,1258956.62,1708,7,35,,2020-01-07,Inactif
2133,5851214226385947,0118365851214226385947,MA640118365851214226385947,COURANT,MAD,2020-02-28,ACTIF,76316159.23,1709,7,34,,2021-04-29,Inactif
2134,2178341178837851,0113732178341178837851,MA640113732178341178837851,COURANT,MAD,2014-03-05,ACTIF,347355.55,1710,7,35,,2014-06-13,Inactif
2135,1043504876117451,0119441043504876117451,MA640119441043504876117451,COURANT,MAD,2013-07-30,ACTIF,117683.52,1711,7,34,,2019-05-15,Inactif
2136,6015472319092645,0118526015472319092645,MA640118526015472319092645,DAT,MAD,2014-01-16,ACTIF,30615.67,1711,7,34,2135.0,2014-01-16,Actif
2137,3856703339027193,0119573856703339027193,MA640119573856703339027193,COURANT,MAD,2019-04-05,ACTIF,168954.18,1712,7,35,,2020-12-25,Inactif
2138,8837183445598351,0116858837183445598351,MA640116858837183445598351,COURANT,MAD,2015-06-28,ACTIF,1539452.49,1713,7,34,,2020-07-06,Inactif
2139,3391322237334106,0114783391322237334106,MA640114783391322237334106,COURANT,MAD,2016-02-27,INACTIF,242293.53,1714,7,35,,2022-11-30,Inactif
2140,3666836965226257,0115223666836965226257,MA640115223666836965226257,DAT,MAD,2016-10-01,ACTIF,65523.62,1714,7,35,2139.0,2016-10-01,Actif
2141,2652196837324801,0114082652196837324801,MA640114082652196837324801,COURANT,MAD,2016-02-18,INACTIF,406543.28,1715,7,34,,2021-06-25,Inactif
2142,8616751639773258,0111718616751639773258,MA640111718616751639773258,COURANT,MAD,2005-04-21,ACTIF,205234.33,1716,7,35,,2014-12-14,Inactif
2143,4992713937858538,0115414992713937858538,MA640115414992713937858538,DAT,MAD,2005-08-26,ACTIF,104512.41,1716,7,35,2142.0,2005-08-26,Actif
2144,2127940098286717,0112992127940098286717,MA640112992127940098286717,COURANT,MAD,2019-01-30,INACTIF,484120.94,1717,7,34,,2022-07-07,Inactif
2145,6004074566467130,0113866004074566467130,MA640113866004074566467130,COURANT,MAD,2015-12-27,ACTIF,348026.93,1718,7,35,,2022-03-05,Inactif
2146,6120060241233881,0114006120060241233881,MA640114006120060241233881,COURANT,MAD,2018-11-06,ACTIF,378303.05,1719,7,34,,2020-01-21,Inactif
2147,4219258416223460,0113334219258416223460,MA640113334219258416223460,COURANT,MAD,2011-07-07,ACTIF,291574.28,1720,7,35,,2014-05-26,Inactif
2148,8048493994739020,0116308048493994739020,MA640116308048493994739020,COURANT,MAD,2005-11-02,ACTIF,309742.09,1721,8,38,,2022-11-09,Inactif
2149,2948515753539675,0111042948515753539675,MA640111042948515753539675,DAT,MAD,2006-06-17,ACTIF,96430.53,1721,8,38,2148.0,2006-06-17,Actif
2150,7652625412168244,0112577652625412168244,MA640112577652625412168244,COURANT,MAD,2013-05-26,ACTIF,368237.42,1722,8,39,,2019-03-13,Inactif
2151,6094023567544693,0115456094023567544693,MA640115456094023567544693,COURANT,MAD,2005-09-05,ACTIF,2527072.9,1723,8,38,,2017-03-25,Inactif
2152,5220854473972455,0115755220854473972455,MA640115755220854473972455,COURANT,MAD,2016-02-27,ACTIF,153555.57,1724,8,39,,2024-05-20,Inactif
2153,6547571077574005,0113076547571077574005,MA640113076547571077574005,DAT,MAD,2016-11-01,ACTIF,98768.51,1724,8,39,2152.0,2016-11-01,Actif
2154,1776904984457740,0116421776904984457740,MA640116421776904984457740,COURANT,MAD,2009-10-17,ACTIF,308890.0,1725,8,38,,2021-08-02,Inactif
2155,1579308485731046,0119741579308485731046,MA640119741579308485731046,DAT,MAD,2010-02-21,ACTIF,77651.06,1725,8,38,2154.0,2010-02-21,Actif
2156,3278020549541181,0116553278020549541181,MA640116553278020549541181,COURANT,MAD,2010-07-19,ACTIF,3537343.0,1726,8,39,,2020-12-15,Inactif
2157,2332454580281512,0114702332454580281512,MA640114702332454580281512,DAT,MAD,2011-04-13,ACTIF,1120558.43,1726,8,39,2156.0,2011-04-13,Actif
2158,8562409978049544,0111038562409978049544,MA640111038562409978049544,COURANT,MAD,2019-04-26,ACTIF,347736.15,1727,8,38,,2023-12-16,Inactif
2159,9709607097264505,0116179709607097264505,MA640116179709607097264505,COURANT,MAD,2021-03-15,ACTIF,5321276.91,1728,8,39,,2021-08-01,Inactif
2160,7767239680273663,0115087767239680273663,MA640115087767239680273663,COURANT,MAD,2009-05-19,ACTIF,3907056.71,1729,8,38,,2010-10-19,Inactif
2161,5181928131935272,0111485181928131935272,MA640111485181928131935272,DAT,MAD,2010-04-15,ACTIF,1875347.57,1729,8,38,2160.0,2010-04-15,Actif
2162,5328862177589426,0114865328862177589426,MA640114865328862177589426,COURANT,MAD,2018-07-05,ACTIF,187895.25,1730,8,39,,2018-10-08,Inactif
2163,4831713123537607,0117464831713123537607,MA640117464831713123537607,COURANT,MAD,2007-12-01,ACTIF,6808391.13,1731,8,38,,2022-11-06,Inactif
2164,1554153484841091,0112261554153484841091,MA640112261554153484841091,COURANT,MAD,2007-06-25,ACTIF,496734.93,1732,8,39,,2008-11-16,Inactif
2165,5640523444692399,0119705640523444692399,MA640119705640523444692399,COURANT,MAD,2013-10-16,INACTIF,363815.87,1733,8,38,,2016-09-04,Inactif
2166,8167014243109316,0113788167014243109316,MA640113788167014243109316,COURANT,MAD,2008-04-03,INACTIF,212185.63,1734,8,39,,2012-07-27,Inactif
2167,6061976971454201,0116526061976971454201,MA640116526061976971454201,DAT,MAD,2008-10-12,ACTIF,65549.66,1734,8,39,2166.0,2008-10-12,Actif
2168,3453473023416249,0111613453473023416249,MA640111613453473023416249,COURANT,MAD,2021-11-25,INACTIF,458413.11,1735,8,38,,2023-02-11,Inactif
2169,6570331149949169,0118656570331149949169,MA640118656570331149949169,COURANT,MAD,2006-02-15,ACTIF,345432.76,1736,8,39,,2007-05-20,Inactif
2170,3987290095945687,0114103987290095945687,MA640114103987290095945687,COURANT,MAD,2018-12-01,ACTIF,442650.46,1737,8,38,,2019-03-10,Inactif
2171,3321671296223499,0116363321671296223499,MA640116363321671296223499,COURANT,MAD,2012-04-25,INACTIF,86725.94,1738,8,39,,2019-10-25,Inactif
2172,8080024276637972,0116388080024276637972,MA640116388080024276637972,COURANT,MAD,2015-11-29,INACTIF,3319827.9,1739,8,38,,2016-03-02,Inactif
2173,5295411975311851,0119055295411975311851,MA640119055295411975311851,DAT,MAD,2016-06-16,ACTIF,1124442.28,1739,8,38,2172.0,2016-06-16,Actif
2174,6900330436882000,0117466900330436882000,MA640117466900330436882000,COURANT,MAD,2012-09-16,ACTIF,272553.63,1740,8,39,,2014-06-15,Inactif
2175,6203588228458345,0114466203588228458345,MA640114466203588228458345,COURANT,MAD,2020-02-11,ACTIF,485378.51,1741,8,38,,2021-08-17,Inactif
2176,2492651576676757,0119552492651576676757,MA640119552492651576676757,COURANT,MAD,2017-09-26,ACTIF,96582311.03,1742,8,39,,2023-11-04,Inactif
2177,7410140864828269,0117317410140864828269,MA640117317410140864828269,COURANT,MAD,2013-07-11,ACTIF,8091281.62,1743,8,38,,2023-04-11,Inactif
2178,4680810463817759,0116334680810463817759,MA640116334680810463817759,COURANT,MAD,2005-02-28,ACTIF,82666399.8,1744,8,39,,2010-11-02,Inactif
2179,2864478625682562,0114952864478625682562,MA640114952864478625682562,COURANT,MAD,2016-09-05,ACTIF,169366.26,1745,8,38,,2023-05-29,Inactif
2180,2680608152425629,0117462680608152425629,MA640117462680608152425629,COURANT,MAD,2007-06-28,ACTIF,332791.0,1746,8,39,,2015-03-12,Inactif
2181,7099083933424159,0115117099083933424159,MA640115117099083933424159,COURANT,MAD,2016-12-07,ACTIF,135215.57,1747,8,38,,2023-10-11,Inactif
2182,9266359046414368,0115839266359046414368,MA640115839266359046414368,COURANT,MAD,2013-07-19,ACTIF,395892.38,1748,8,39,,2014-07-11,Inactif
2183,4486765923987295,0118924486765923987295,MA640118924486765923987295,DAT,MAD,2014-01-25,ACTIF,101125.65,1748,8,39,2182.0,2014-01-25,Actif
2184,8477246464647366,0113388477246464647366,MA640113388477246464647366,COURANT,MAD,2007-08-30,ACTIF,1750001.03,1749,8,38,,2022-09-16,Inactif
2185,2811383837231256,0117302811383837231256,MA640117302811383837231256,DAT,MAD,2008-01-28,ACTIF,603878.52,1749,8,38,2184.0,2008-01-28,Actif
2186,6238209128498784,0116376238209128498784,MA640116376238209128498784,COURANT,MAD,2014-06-10,INACTIF,417986.48,1750,8,39,,2016-03-06,Inactif
2187,8556410965335261,0112918556410965335261,MA640112918556410965335261,COURANT,MAD,2009-11-08,ACTIF,4289735.33,1751,8,38,,2019-07-07,Inactif
2188,8444272716953248,0117568444272716953248,MA640117568444272716953248,COURANT,MAD,2005-11-01,ACTIF,183399.16,1752,8,39,,2018-05-20,Inactif
2189,3159987165085450,0116933159987165085450,MA640116933159987165085450,COURANT,MAD,2018-08-07,ACTIF,216604.93,1753,8,38,,2020-03-25,Inactif
2190,6352451314221767,0117636352451314221767,MA640117636352451314221767,DAT,MAD,2018-09-08,ACTIF,111047.56,1753,8,38,2189.0,2018-09-08,Actif
2191,4830152262393373,0119824830152262393373,MA640119824830152262393373,COURANT,MAD,2012-06-02,ACTIF,472116.03,1754,8,39,,2013-03-26,Inactif
2192,1486667786043270,0117191486667786043270,MA640117191486667786043270,DAT,MAD,2012-11-24,ACTIF,145526.03,1754,8,39,2191.0,2012-11-24,Actif
2193,6264393557730234,0115406264393557730234,MA640115406264393557730234,COURANT,MAD,2005-02-19,INACTIF,5533296.42,1755,8,38,,2023-11-08,Inactif
2194,5173927743368961,0114475173927743368961,MA640114475173927743368961,DAT,MAD,2005-08-26,ACTIF,3546741.23,1755,8,38,2193.0,2005-08-26,Actif
2195,6370561927487636,0113756370561927487636,MA640113756370561927487636,COURANT,MAD,2016-03-13,ACTIF,85382.82,1756,8,39,,2023-07-15,Inactif
2196,9735105230974325,0119829735105230974325,MA640119829735105230974325,DAT,MAD,2016-09-11,ACTIF,5391.34,1756,8,39,2195.0,2016-09-11,Actif
2197,2751993455617225,0119412751993455617225,MA640119412751993455617225,COURANT,MAD,2009-07-12,ACTIF,294052.64,1757,8,38,,2024-06-12,Inactif
2198,3650874417583144,0118023650874417583144,MA640118023650874417583144,DAT,MAD,2010-04-02,ACTIF,109122.62,1757,8,38,2197.0,2010-04-02,Actif
2199,6525290963262545,0112116525290963262545,MA640112116525290963262545,COURANT,MAD,2020-11-20,INACTIF,5040841.33,1758,8,39,,2022-12-24,Inactif
2200,8143258599635309,0117428143258599635309,MA640117428143258599635309,COURANT,MAD,2015-02-25,ACTIF,215165.94,1759,8,38,,2019-09-06,Inactif
2201,7639587122509969,0119337639587122509969,MA640119337639587122509969,DAT,MAD,2015-05-26,ACTIF,71761.47,1759,8,38,2200.0,2015-05-26,Actif
2202,2970628557996213,0117542970628557996213,MA640117542970628557996213,COURANT,MAD,2012-10-01,ACTIF,2212650.23,1760,8,39,,2013-07-02,Inactif
2203,4452551742910103,0119074452551742910103,MA640119074452551742910103,COURANT,MAD,2011-03-25,ACTIF,18438225.51,1761,8,38,,2018-03-08,Inactif
2204,5779924618170133,0115415779924618170133,MA640115415779924618170133,COURANT,MAD,2005-05-05,ACTIF,7651582.34,1762,8,39,,2024-05-06,Inactif
2205,2067459320964744,0113692067459320964744,MA640113692067459320964744,COURANT,MAD,2006-03-23,ACTIF,252048.28,1763,8,38,,2015-06-12,Inactif
2206,8374382282139970,0118348374382282139970,MA640118348374382282139970,COURANT,MAD,2018-03-27,ACTIF,352053.99,1764,8,39,,2023-10-28,Inactif
2207,3513829217963727,0116773513829217963727,MA640116773513829217963727,COURANT,MAD,2015-07-20,ACTIF,450629.58,1765,8,38,,2018-06-20,Inactif
2208,3210421140657194,0118553210421140657194,MA640118553210421140657194,COURANT,MAD,2012-12-19,ACTIF,6690407.77,1766,8,39,,2014-01-30,Inactif
2209,4100321212747509,0118464100321212747509,MA640118464100321212747509,DAT,MAD,2013-06-07,ACTIF,2137469.57,1766,8,39,2208.0,2013-06-07,Actif
2210,7643879271469649,0117177643879271469649,MA640117177643879271469649,COURANT,MAD,2018-06-25,ACTIF,7227894.58,1767,8,38,,2021-08-11,Inactif
2211,2952596589610342,0113332952596589610342,MA640113332952596589610342,DAT,MAD,2018-11-18,ACTIF,1883972.52,1767,8,38,2210.0,2018-11-18,Actif
2212,6752399976959377,0116376752399976959377,MA640116376752399976959377,COURANT,MAD,2018-08-16,ACTIF,352600.62,1768,8,39,,2021-10-15,Inactif
2213,2737833845141971,0115652737833845141971,MA640115652737833845141971,COURANT,MAD,2021-04-04,ACTIF,498572.72,1769,8,38,,2024-10-28,Actif
2214,3017826678442251,0115923017826678442251,MA640115923017826678442251,COURANT,MAD,2009-11-20,ACTIF,199705.49,1770,8,39,,2014-08-15,Inactif
2215,9846363819996104,0119119846363819996104,MA640119119846363819996104,COURANT,MAD,2008-05-06,ACTIF,3915083.58,1771,8,38,,2008-10-31,Inactif
2216,4913348733319179,0113984913348733319179,MA640113984913348733319179,DAT,MAD,2009-03-18,ACTIF,1757828.73,1771,8,38,2215.0,2009-03-18,Actif
2217,9536982544852773,0114889536982544852773,MA640114889536982544852773,COURANT,MAD,2018-11-12,ACTIF,220432.7,1772,8,39,,2020-05-02,Inactif
2218,7790350156795492,0114647790350156795492,MA640114647790350156795492,DAT,MAD,2019-07-16,ACTIF,88303.62,1772,8,39,2217.0,2019-07-16,Actif
2219,3415039648142768,0111513415039648142768,MA640111513415039648142768,COURANT,MAD,2018-07-31,ACTIF,480401.24,1773,8,38,,2024-05-12,Inactif
2220,2189085358541273,0116812189085358541273,MA640116812189085358541273,COURANT,MAD,2012-06-09,ACTIF,6468215.48,1774,8,39,,2024-04-18,Inactif
2221,2570030597329601,0114582570030597329601,MA640114582570030597329601,COURANT,MAD,2017-07-09,ACTIF,340880.61,1775,8,38,,2019-03-04,Inactif
2222,7273311413600571,0118337273311413600571,MA640118337273311413600571,COURANT,MAD,2018-07-11,ACTIF,106264.8,1776,8,39,,2024-04-15,Inactif
2223,9191995097035874,0114369191995097035874,MA640114369191995097035874,COURANT,MAD,2015-11-26,INACTIF,244855.34,1777,8,38,,2019-03-07,Inactif
2224,9802295946169295,0118679802295946169295,MA640118679802295946169295,DAT,MAD,2016-09-27,ACTIF,83039.47,1777,8,38,2223.0,2016-09-27,Actif
2225,3808790726577507,0115833808790726577507,MA640115833808790726577507,COURANT,MAD,2017-09-11,ACTIF,8583139.11,1778,8,39,,2019-06-12,Inactif
2226,2270519598584637,0112552270519598584637,MA640112552270519598584637,COURANT,MAD,2011-11-30,ACTIF,37242.01,1779,8,38,,2023-05-16,Inactif
2227,7780950788332706,0116667780950788332706,MA640116667780950788332706,DAT,MAD,2012-09-08,ACTIF,17631.37,1779,8,38,2226.0,2012-09-08,Actif
2228,7544362817816791,0111537544362817816791,MA640111537544362817816791,COURANT,MAD,2020-11-04,ACTIF,2252352.99,1780,8,39,,2022-12-01,Inactif
2229,9569277063979769,0111209569277063979769,MA640111209569277063979769,COURANT,MAD,2021-11-30,ACTIF,6254988.72,1781,8,38,,2022-08-23,Inactif
2230,3713314127448560,0119943713314127448560,MA640119943713314127448560,COURANT,MAD,2005-03-02,ACTIF,146279.08,1782,8,39,,2014-10-02,Inactif
2231,8050133317056731,0117208050133317056731,MA640117208050133317056731,DAT,MAD,2005-12-10,ACTIF,78394.38,1782,8,39,2230.0,2005-12-10,Actif
2232,9341791096005222,0116259341791096005222,MA640116259341791096005222,COURANT,MAD,2008-03-19,INACTIF,26278099.47,1783,8,38,,2013-08-19,Inactif
2233,9747877135610259,0118179747877135610259,MA640118179747877135610259,COURANT,MAD,2010-08-01,ACTIF,5037700.51,1784,8,39,,2024-06-29,Inactif
2234,7968299450338032,0112117968299450338032,MA640112117968299450338032,COURANT,MAD,2013-10-23,ACTIF,417995.22,1785,8,38,,2017-11-13,Inactif
2235,7804057258630046,0113297804057258630046,MA640113297804057258630046,COURANT,MAD,2005-08-12,INACTIF,341037.12,1786,8,39,,2015-10-04,Inactif
2236,1239642623503483,0117191239642623503483,MA640117191239642623503483,COURANT,MAD,2005-03-08,ACTIF,61727.8,1787,8,38,,2014-08-03,Inactif
2237,8748248652098378,0117178748248652098378,MA640117178748248652098378,DAT,MAD,2005-09-15,ACTIF,19310.16,1787,8,38,2236.0,2005-09-15,Actif
2238,8293330876321150,0119728293330876321150,MA640119728293330876321150,COURANT,MAD,2013-04-30,ACTIF,1742874.65,1788,8,39,,2015-07-18,Inactif
2239,6985717487058690,0117636985717487058690,MA640117636985717487058690,COURANT,MAD,2013-02-26,ACTIF,2316422.34,1789,8,38,,2018-04-06,Inactif
2240,1853255992713120,0114921853255992713120,MA640114921853255992713120,COURANT,MAD,2007-01-12,INACTIF,322367.41,1790,8,39,,2016-07-08,Inactif
2241,1273725112738173,0112151273725112738173,MA640112151273725112738173,COURANT,MAD,2006-12-07,ACTIF,3856652.77,1791,8,38,,2024-07-23,Faiblement actif
